Country Code,Year,Governance1
SAU,1996,-0.183629289269447
SEN,1996,0.0762425139546394
SRB,1996,-1.06467998027802
SYC,1996,0.644922494888306
SLE,1996,-1.40964531898499
SGP,1996,1.99304711818695
SVK,1996,0.459862679243088
SVN,1996,0.887160181999207
SLB,1996,..
SOM,1996,-1.95985543727875
ZAF,1996,1.02049589157104
SSD,1996,..
ESP,1996,1.62002718448639
LKA,1996,-0.183629289269447
KNA,1996,..
LCA,1996,..
VCT,1996,..
SDN,1996,-0.987331032752991
SUR,1996,-0.68858790397644
SWE,1996,1.92191684246063
CHE,1996,1.75708055496216
SYR,1996,-0.80480819940567
TWN,1996,0.553475260734558
TJK,1996,-1.40605127811432
TZA,1996,-0.687850117683411
THA,1996,0.180224552750587
TLS,1996,..
TGO,1996,-0.68858790397644
TON,1996,..
TTO,1996,-0.104411050677299
TUN,1996,0.375723421573639
TUR,1996,-0.076127216219902
TKM,1996,-1.14967966079712
TUV,1996,..
UGA,1996,-0.687850117683411
UKR,1996,-0.670080244541168
ARE,1996,0.776639640331268
GBR,1996,1.88219606876373
USA,1996,1.52492046356201
URY,1996,0.58460944890976
UZB,1996,-1.20064342021942
VUT,1996,..
VEN,1996,-0.540713310241699
VNM,1996,-0.58087569475174
VIR,1996,..
PSE,1996,-1.14967966079712
YEM,1996,-0.624154627323151
ZMB,1996,-1.12837553024292
ZWE,1996,-0.318770557641983
AFG,1998,-2.10229182243347
ALB,1998,-0.732602536678314
DZA,1998,-0.883071959018707
ASM,1998,..
AND,1998,1.40335631370544
AGO,1998,-1.05510711669922
AIA,1998,..
ATG,1998,0.65214592218399
ARG,1998,0.328712493181229
ARM,1998,-0.546766698360443
ABW,1998,..
AUS,1998,1.61811804771423
AUT,1998,1.80350625514984
AZE,1998,-0.933607459068298
BHS,1998,1.26424825191498
BHR,1998,0.566400229930878
BGD,1998,-0.490328997373581
BRB,1998,1.40335631370544
BLR,1998,-0.546766698360443
BEL,1998,1.77015435695648
BLZ,1998,0.401742517948151
BEN,1998,-0.349467724561691
BMU,1998,1.15295279026031
BTN,1998,0.65214592218399
BOL,1998,-0.097585991024971
BIH,1998,-1.20836997032166
BWA,1998,0.430778682231903
BRA,1998,-0.201571121811867
BRN,1998,0.892576634883881
BGR,1998,-0.0834641233086586
BFA,1998,-0.918438374996185
BDI,1998,-1.6014848947525
CPV,1998,..
KHM,1998,-0.874252378940582
CMR,1998,-0.826229512691498
CAN,1998,1.87730169296265
CYM,1998,1.90416312217712
CAF,1998,-1.35108137130737
TCD,1998,-0.599871158599854
CHL,1998,1.09743523597717
CHN,1998,-0.198783293366432
COL,1998,-0.325808048248291
COM,1998,-1.6014848947525
COD,1998,-1.73102784156799
COG,1998,-1.10427415370941
COK,1998,..
CRI,1998,0.309278875589371
CIV,1998,-0.23320759832859
HRV,1998,0.0380356423556805
CUB,1998,-0.504450857639313
CYP,1998,1.19583570957184
CZE,1998,0.585556745529175
DNK,1998,1.91074895858765
DJI,1998,-0.850274562835693
DMA,1998,0.65214592218399
DOM,1998,-0.52674263715744
ECU,1998,-0.354707360267639
EGY,1998,-0.204747274518013
SLV,1998,-0.611828744411469
GNQ,1998,-1.0413111448288
ERI,1998,-1.10067796707153
EST,1998,0.495435953140259
SWZ,1998,-0.599871158599854
ETH,1998,-1.19072878360748
FJI,1998,-0.0990643203258514
FIN,1998,1.94985711574554
FRA,1998,1.45350337028503
GUF,1998,0.902549386024475
GAB,1998,-0.462085247039795
GMB,1998,-0.477520346641541
GEO,1998,-0.599871158599854
DEU,1998,1.81250166893005
GHA,1998,-0.219085738062859
GRC,1998,0.736908495426178
GRL,1998,..
GRD,1998,0.65214592218399
GUM,1998,..
GTM,1998,-0.354707360267639
GIN,1998,-0.849191963672638
GNB,1998,-1.29010999202728
GUY,1998,-0.036602433770895
HTI,1998,-1.17352044582367
HND,1998,-0.611828744411469
HKG,1998,1.09690153598785
HUN,1998,0.936182856559753
ISL,1998,1.84430778026581
IND,1998,-0.11445739865303
IDN,1998,-0.694517493247986
IRN,1998,-0.490328997373581
IRQ,1998,-1.91937220096588
IRL,1998,1.73684322834015
ISR,1998,1.04076933860779
ITA,1998,0.829069972038269
JAM,1998,0.224192708730698
JPN,1998,1.01681685447693
JEY,1998,..
JOR,1998,0.0849350765347481
KAZ,1998,-0.868950128555298
KEN,1998,-0.490328997373581
KIR,1998,..
PRK,1998,-1.91686367988586
KOR,1998,0.290556639432907
XKX,1998,..
KWT,1998,-0.0834641233086586
KGZ,1998,-0.349467724561691
LAO,1998,-0.599871158599854
LVA,1998,0.187779128551483
LBN,1998,0.0239137783646584
LSO,1998,-0.0990643203258514
LBR,1998,-1.73102784156799
LBY,1998,-0.933607459068298
LIE,1998,1.65375971794128
LTU,1998,0.309278875589371
LUX,1998,1.96349668502808
MAC,1998,0.401742517948151
MDG,1998,-0.546766698360443
MWI,1998,-0.340585500001907
MYS,1998,0.754812836647034
MDV,1998,0.902549386024475
MLI,1998,-1.17352044582367
MLT,1998,0.892576634883881
MHL,1998,..
MTQ,1998,0.902549386024475
MRT,1998,-0.0990643203258514
MUS,1998,0.323917388916016
MEX,1998,0.38436958193779
FSM,1998,..
MDA,1998,-0.340585500001907
MCO,1998,..
MNG,1998,-0.291684538125992
MNE,1998,..
MAR,1998,0.0239137783646584
MOZ,1998,-0.469900131225586
MMR,1998,-1.19072878360748
NAM,1998,0.295157015323639
NRU,1998,..
NPL,1998,-0.349467724561691
NLD,1998,2.00421094894409
ANT,1998,..
NZL,1998,1.62870609760284
NIC,1998,-0.662364184856415
NER,1998,-1.10427415370941
NGA,1998,-1.11976456642151
NIU,1998,..
MKD,1998,-0.724588930606842
NOR,1998,1.91207957267761
OMN,1998,0.416656792163849
PAK,1998,-0.490328997373581
PLW,1998,..
PAN,1998,0.359814345836639
PNG,1998,-0.476207077503204
PRY,1998,-1.05510711669922
PER,1998,0.0721104592084885
PHL,1998,-0.0368786565959454
POL,1998,0.624520897865295
PRT,1998,1.1116589307785
PRI,1998,1.15295279026031
QAT,1998,0.430778682231903
REU,1998,..
ROU,1998,-0.52674263715744
RUS,1998,-0.662553489208221
RWA,1998,-1.10067796707153
WSM,1998,0.401742517948151
SMR,1998,..
STP,1998,-0.349467724561691
SAU,1998,-0.219085738062859
SEN,1998,-0.148121446371078
SRB,1998,-0.883071959018707
SYC,1998,0.65214592218399
SLE,1998,-1.54519212245941
SGP,1998,2.07239747047424
SVK,1998,0.53588730096817
SVN,1998,0.752557337284088
SLB,1998,..
SOM,1998,-1.91686367988586
ZAF,1998,0.624708473682404
SSD,1998,..
ESP,1998,1.5973025560379
LKA,1998,-0.462085247039795
KNA,1998,..
LCA,1998,..
VCT,1998,..
SDN,1998,-1.05510711669922
SUR,1998,-0.477520346641541
SWE,1998,1.88449275493622
CHE,1998,1.9069150686264
SYR,1998,-1.05510711669922
TWN,1998,0.804550528526306
TJK,1998,-1.35108137130737
TZA,1998,-0.554986298084259
THA,1998,0.0358141399919987
TLS,1998,..
TGO,1998,-0.987684667110443
TON,1998,..
TTO,1998,0.210070848464966
TUN,1998,0.416656792163849
TUR,1998,-0.3128622174263
TKM,1998,-1.10067796707153
TUV,1998,..
UGA,1998,-0.490328997373581
UKR,1998,-0.848181307315826
ARE,1998,0.752557337284088
GBR,1998,1.86216461658478
USA,1998,1.6985274553299
URY,1998,0.430778682231903
UZB,1998,-1.20554029941559
VUT,1998,..
VEN,1998,-0.79969733953476
VNM,1998,-0.422356635332108
VIR,1998,..
PSE,1998,-1.10067796707153
YEM,1998,-0.797985851764679
ZMB,1998,-1.06922900676727
ZWE,1998,-0.424850851297379
AFG,2000,-2.17394614219666
ALB,2000,-0.917780160903931
DZA,2000,-1.01074934005737
ASM,2000,..
AND,2000,1.38048672676086
AGO,2000,-1.07503414154053
AIA,2000,..
ATG,2000,0.618822574615479
ARG,2000,-0.0280386935919523
ARM,2000,-0.546417593955994
ABW,2000,..
AUS,2000,1.73217022418976
AUT,2000,1.84726524353027
AZE,2000,-0.951395213603973
BHS,2000,1.23428380489349
BHR,2000,0.551933765411377
BGD,2000,-0.607652246952057
BRB,2000,1.38048672676086
BLR,2000,-0.721570193767548
BEL,2000,1.65919423103333
BLZ,2000,0.364934474229813
BEN,2000,-0.396729677915573
BMU,2000,1.12659859657288
BTN,2000,0.618822574615479
BOL,2000,-0.309992283582687
BIH,2000,-1.05737936496735
BWA,2000,0.420466750860214
BRA,2000,0.0430850870907307
BRN,2000,0.866731762886047
BGR,2000,0.0379754789173603
BFA,2000,-0.783201575279236
BDI,2000,-1.41228187084198
CPV,2000,..
KHM,2000,-0.897491276264191
CMR,2000,-0.823291063308716
CAN,2000,1.84907865524292
CYM,2000,1.88826286792755
CAF,2000,-1.41228187084198
TCD,2000,-0.650617778301239
CHL,2000,1.00555968284607
CHN,2000,-0.158842876553535
COL,2000,-0.403075814247131
COM,2000,-1.15839385986328
COD,2000,-1.79194414615631
COG,2000,-1.15075349807739
COK,2000,..
CRI,2000,0.262206673622131
CIV,2000,-1.00785183906555
HRV,2000,0.363394379615784
CUB,2000,-0.368335545063019
CYP,2000,1.07490420341492
CZE,2000,0.587459146976471
DNK,2000,1.89654886722565
DJI,2000,-0.904505729675293
DMA,2000,0.872710645198822
DOM,2000,-0.425159573554993
ECU,2000,-0.685290277004242
EGY,2000,-0.174759328365326
SLV,2000,-0.620502829551697
GNQ,2000,-1.06132340431213
ERI,2000,-1.15839385986328
EST,2000,0.687826871871948
SWZ,2000,-0.650617778301239
ETH,2000,-1.20650112628937
FJI,2000,-0.14284160733223
FIN,2000,2.02971863746643
FRA,2000,1.63705730438232
GUF,2000,0.872710645198822
GAB,2000,-0.4848812520504
GMB,2000,-0.509562849998474
GEO,2000,-0.42815425992012
DEU,2000,1.80453169345856
GHA,2000,0.0335262566804886
GRC,2000,0.587037920951843
GRL,2000,..
GRD,2000,0.618822574615479
GUM,2000,..
GTM,2000,-0.561387360095978
GIN,2000,-0.87711489200592
GNB,2000,-0.966977536678314
GUY,2000,-0.0521482117474079
HTI,2000,-1.24061620235443
HND,2000,-0.579896092414856
HKG,2000,1.26450181007385
HUN,2000,0.999929845333099
ISL,2000,1.94497442245483
IND,2000,-0.187351524829865
IDN,2000,-0.366054028272629
IRN,2000,-0.492341905832291
IRQ,2000,-1.9281210899353
IRL,2000,1.59273290634155
ISR,2000,1.05533421039581
ITA,2000,0.72274261713028
JAM,2000,0.00215644319541752
JPN,2000,1.14183568954468
JEY,2000,..
JOR,2000,0.0169949810951948
KAZ,2000,-0.778521120548248
KEN,2000,-0.62007862329483
KIR,2000,..
PRK,2000,-1.79194414615631
KOR,2000,0.613540589809418
XKX,2000,..
KWT,2000,-0.0979407951235771
KGZ,2000,-0.405962914228439
LAO,2000,-0.650617778301239
LVA,2000,0.209914907813072
LBN,2000,0.0260655991733074
LSO,2000,-0.14284160733223
LBR,2000,-1.79194414615631
LBY,2000,-1.07503414154053
LIE,2000,1.63437485694885
LTU,2000,0.0986325070261955
LUX,2000,1.89046895503998
MAC,2000,0.618822574615479
MDG,2000,-0.599425613880157
MWI,2000,-0.357144564390182
MYS,2000,0.99294239282608
MDV,2000,0.872710645198822
MLI,2000,-1.05684018135071
MLT,2000,1.05050778388977
MHL,2000,..
MTQ,2000,0.872710645198822
MRT,2000,-0.14284160733223
MUS,2000,0.430507242679596
MEX,2000,0.276181936264038
FSM,2000,..
MDA,2000,-0.535638272762299
MCO,2000,..
MNG,2000,-0.325786858797073
MNE,2000,..
MAR,2000,0.0260655991733074
MOZ,2000,-0.49317455291748
MMR,2000,-1.20650112628937
NAM,2000,0.288999676704407
NRU,2000,..
NPL,2000,-0.396729677915573
NLD,2000,1.9833756685257
ANT,2000,..
NZL,2000,1.58685111999512
NIC,2000,-0.660692811012268
NER,2000,-1.15075349807739
NGA,2000,-0.970691919326782
NIU,2000,..
MKD,2000,-0.838553190231323
NOR,2000,1.81612300872803
OMN,2000,0.288999676704407
PAK,2000,-0.492341905832291
PLW,2000,..
PAN,2000,0.228873282670975
PNG,2000,-0.360874891281128
PRY,2000,-1.03906869888306
PER,2000,-0.183523014187813
PHL,2000,-0.204128161072731
POL,2000,0.568725228309631
PRT,2000,0.972350239753723
PRI,2000,1.12659859657288
QAT,2000,0.420466750860214
REU,2000,..
ROU,2000,-0.262158989906311
RUS,2000,-0.673456251621246
RWA,2000,-1.15839385986328
WSM,2000,0.364934474229813
SMR,2000,..
STP,2000,-0.396729677915573
SAU,2000,-0.229407846927643
SEN,2000,-0.165955796837807
SRB,2000,-0.834016025066376
SYC,2000,0.618822574615479
SLE,2000,-1.60816824436188
SGP,2000,2.10799384117126
SVK,2000,0.673051953315735
SVN,2000,0.674126327037811
SLB,2000,..
SOM,2000,-1.97572016716003
ZAF,2000,0.645909368991852
SSD,2000,..
ESP,2000,1.68575727939606
LKA,2000,-0.342374563217163
KNA,2000,..
LCA,2000,..
VCT,2000,..
SDN,2000,-0.943567037582397
SUR,2000,-0.142010897397995
SWE,2000,1.87932634353638
CHE,2000,1.95634055137634
SYR,2000,-0.943567037582397
TWN,2000,0.697363615036011
TJK,2000,-1.15839385986328
TZA,2000,-0.556626617908478
THA,2000,0.177485346794128
TLS,2000,..
TGO,2000,-1.05684018135071
TON,2000,..
TTO,2000,0.454069554805756
TUN,2000,0.416736394166946
TUR,2000,-0.0204347390681505
TKM,2000,-1.15839385986328
TUV,2000,..
UGA,2000,-0.492341905832291
UKR,2000,-0.675985157489777
ARE,2000,0.747685492038727
GBR,2000,1.76882231235504
USA,2000,1.72488653659821
URY,2000,0.416957408189774
UZB,2000,-1.01998329162598
VUT,2000,..
VEN,2000,-0.692695796489716
VNM,2000,-0.394297510385513
VIR,2000,..
PSE,2000,-1.15839385986328
YEM,2000,-0.81583034992218
ZMB,2000,-1.07876443862915
ZWE,2000,-0.757242500782013
AFG,2002,-1.58768701553345
ALB,2002,-0.624333381652832
DZA,2002,-0.614207327365875
ASM,2002,..
AND,2002,1.36772322654724
AGO,2002,-1.13215708732605
AIA,2002,..
ATG,2002,0.568053841590881
ARG,2002,-0.228479072451591
ARM,2002,-0.0457692667841911
ABW,2002,..
AUS,2002,1.65919864177704
AUT,2002,1.88022816181183
AZE,2002,-0.985208630561829
BHS,2002,1.25507593154907
BHR,2002,0.507285356521606
BGD,2002,-0.726736128330231
BRB,2002,1.36772322654724
BLR,2002,-1.04380238056183
BEL,2002,1.91511082649231
BLZ,2002,0.301497399806976
BEN,2002,-0.576151072978973
BMU,2002,1.10116672515869
BTN,2002,0.568053841590881
BOL,2002,-0.327785730361938
BIH,2002,-1.07195007801056
BWA,2002,0.536757171154022
BRA,2002,-0.0346153452992439
BRN,2002,0.845220685005188
BGR,2002,0.173596397042274
BFA,2002,-0.846448183059692
BDI,2002,-1.50260782241821
CPV,2002,-0.270427465438843
KHM,2002,-0.807996273040771
CMR,2002,-0.911196768283844
CAN,2002,1.86085593700409
CYM,2002,1.90083611011505
CAF,2002,-1.38285386562347
TCD,2002,-0.888108372688293
CHL,2002,1.07848691940308
CHN,2002,-0.123097203671932
COL,2002,-0.487907588481903
COM,2002,-0.764728426933289
COD,2002,-1.8414363861084
COG,2002,-1.2652895450592
COK,2002,..
CRI,2002,0.306561231613159
CIV,2002,-0.941148579120636
HRV,2002,0.328575700521469
CUB,2002,-0.58433610200882
CYP,2002,1.29533743858337
CZE,2002,0.921997308731079
DNK,2002,2.0240433216095
DJI,2002,-0.764728426933289
DMA,2002,0.834610283374786
DOM,2002,-0.386990189552307
ECU,2002,-0.831196308135986
EGY,2002,-0.446098297834396
SLV,2002,-0.609856188297272
GNQ,2002,-1.14249908924103
ERI,2002,-0.739994645118713
EST,2002,0.66788649559021
SWZ,2002,-0.498171955347061
ETH,2002,-1.04439079761505
FJI,2002,0.301497399806976
FIN,2002,2.09640264511108
FRA,2002,1.54408168792725
GUF,2002,0.834610283374786
GAB,2002,-0.282606691122055
GMB,2002,-0.619889736175537
GEO,2002,-0.712642133235931
DEU,2002,1.66001808643341
GHA,2002,-0.0885787010192871
GRC,2002,0.776045680046082
GRL,2002,..
GRD,2002,0.568053841590881
GUM,2002,..
GTM,2002,-0.563064634799957
GIN,2002,-0.95980703830719
GNB,2002,-1.06036186218262
GUY,2002,-0.179417580366135
HTI,2002,-1.35697281360626
HND,2002,-0.685433745384216
HKG,2002,1.33110809326172
HUN,2002,0.991949141025543
ISL,2002,1.95681166648865
IND,2002,-0.189068421721458
IDN,2002,-0.550523042678833
IRN,2002,-0.616700828075409
IRQ,2002,-1.96257197856903
IRL,2002,1.57149362564087
ISR,2002,1.03079378604889
ITA,2002,0.753255426883698
JAM,2002,-0.0776224359869957
JPN,2002,1.0168479681015
JEY,2002,..
JOR,2002,0.0788851901888847
KAZ,2002,-1.07465088367462
KEN,2002,-0.756493151187897
KIR,2002,..
PRK,2002,-1.86447262763977
KOR,2002,0.796305239200592
XKX,2002,..
KWT,2002,0.0672201365232468
KGZ,2002,-0.563407242298126
LAO,2002,-0.859748542308807
LVA,2002,0.486781418323517
LBN,2002,-0.207287535071373
LSO,2002,0.0323283895850182
LBR,2002,-1.53170728683472
LBY,2002,-1.03007936477661
LIE,2002,1.6342796087265
LTU,2002,0.494154572486877
LUX,2002,1.97525644302368
MAC,2002,0.834610283374786
MDG,2002,-0.324264049530029
MWI,2002,-0.765085935592651
MYS,2002,0.92150604724884
MDV,2002,0.834610283374786
MLI,2002,-0.698373138904572
MLT,2002,1.05014824867249
MHL,2002,..
MTQ,2002,0.834610283374786
MRT,2002,-0.231615513563156
MUS,2002,0.371119827032089
MEX,2002,0.218386545777321
FSM,2002,..
MDA,2002,-0.586018621921539
MCO,2002,..
MNG,2002,-0.115116655826569
MNE,2002,..
MAR,2002,-0.195086255669594
MOZ,2002,-0.435577213764191
MMR,2002,-1.337557554245
NAM,2002,0.174336686730385
NRU,2002,..
NPL,2002,-0.598195910453796
NLD,2002,1.93344473838806
ANT,2002,..
NZL,2002,1.6784462928772
NIC,2002,-0.877977848052979
NER,2002,-0.823412001132965
NGA,2002,-1.0197149515152
NIU,2002,..
MKD,2002,-0.571167230606079
NOR,2002,1.83372235298157
OMN,2002,0.348226636648178
PAK,2002,-0.549481332302094
PLW,2002,..
PAN,2002,-0.0281212031841278
PNG,2002,-0.49532476067543
PRY,2002,-1.11379849910736
PER,2002,-0.391418874263763
PHL,2002,-0.178975060582161
POL,2002,0.454926639795303
PRT,2002,1.15235102176666
PRI,2002,1.10116672515869
QAT,2002,0.450908303260803
REU,2002,..
ROU,2002,-0.196587815880775
RUS,2002,-0.376179724931717
RWA,2002,-1.21269547939301
WSM,2002,0.301497399806976
SMR,2002,..
STP,2002,-0.498171955347061
SAU,2002,-0.337844789028168
SEN,2002,-0.045844204723835
SRB,2002,-0.554945647716522
SYC,2002,0.568053841590881
SLE,2002,-1.62898147106171
SGP,2002,1.79351305961609
SVK,2002,0.540845692157745
SVN,2002,0.789837002754211
SLB,2002,..
SOM,2002,-1.53170728683472
ZAF,2002,0.607831418514252
SSD,2002,..
ESP,2002,1.78612041473389
LKA,2002,-0.0727162584662437
KNA,2002,..
LCA,2002,..
VCT,2002,..
SDN,2002,-1.07800042629242
SUR,2002,-0.210034415125847
SWE,2002,1.96259272098541
CHE,2002,1.93704175949097
SYR,2002,-0.908703207969666
TWN,2002,0.743589818477631
TJK,2002,-1.24116063117981
TZA,2002,-0.48723691701889
THA,2002,0.261051058769226
TLS,2002,-0.764728426933289
TGO,2002,-1.19894194602966
TON,2002,..
TTO,2002,0.341267883777618
TUN,2002,0.522498726844788
TUR,2002,0.0525650456547737
TKM,2002,-1.38285386562347
TUV,2002,..
UGA,2002,-0.48123624920845
UKR,2002,-0.695505380630493
ARE,2002,0.796371579170227
GBR,2002,1.77972555160522
USA,2002,1.62092781066895
URY,2002,0.588606655597687
UZB,2002,-1.2083934545517
VUT,2002,..
VEN,2002,-1.00294363498688
VNM,2002,-0.437316596508026
VIR,2002,..
PSE,2002,-1.03128480911255
YEM,2002,-0.891898393630981
ZMB,2002,-0.924903035163879
ZWE,2002,-0.839923083782196
AFG,2003,-1.17576801776886
ALB,2003,-0.563986718654633
DZA,2003,-0.674277365207672
ASM,2003,..
AND,2003,1.34903717041016
AGO,2003,-1.12422430515289
AIA,2003,..
ATG,2003,0.576729536056519
ARG,2003,-0.0342199839651585
ARM,2003,-0.197253704071045
ABW,2003,..
AUS,2003,1.77327883243561
AUT,2003,1.93046128749847
AZE,2003,-0.933228969573975
BHS,2003,1.2221474647522
BHR,2003,0.410245925188065
BGD,2003,-0.838938593864441
BRB,2003,1.34903717041016
BLR,2003,-1.05236744880676
BEL,2003,1.86878955364227
BLZ,2003,0.319293677806854
BEN,2003,-0.561285614967346
BMU,2003,1.09160125255585
BTN,2003,0.576729536056519
BOL,2003,-0.383329838514328
BIH,2003,-0.880337357521057
BWA,2003,0.619481265544891
BRA,2003,0.0817573666572571
BRN,2003,0.68854159116745
BGR,2003,0.0336971394717693
BFA,2003,-0.812532126903534
BDI,2003,-1.49027299880981
CPV,2003,-0.283033072948456
KHM,2003,-0.918026566505432
CMR,2003,-0.842919766902924
CAN,2003,1.92467999458313
CYM,2003,1.34903717041016
CAF,2003,-1.19755887985229
TCD,2003,-1.17485332489014
CHL,2003,1.10024511814117
CHN,2003,-0.147587299346924
COL,2003,-0.221860736608505
COM,2003,-1.22532165050507
COD,2003,-1.71393096446991
COG,2003,-1.18989634513855
COK,2003,..
CRI,2003,0.211418956518173
CIV,2003,-1.13449609279633
HRV,2003,0.318801134824753
CUB,2003,-0.35368737578392
CYP,2003,1.1232738494873
CZE,2003,0.854176342487335
DNK,2003,2.08797860145569
DJI,2003,-0.710449934005737
DMA,2003,0.834165394306183
DOM,2003,-0.555919051170349
ECU,2003,-0.936161398887634
EGY,2003,-0.389788568019867
SLV,2003,-0.460299640893936
GNQ,2003,-1.10602283477783
ERI,2003,-0.842397630214691
EST,2003,0.880270600318909
SWZ,2003,-0.710449934005737
ETH,2003,-1.07022738456726
FJI,2003,0.0618577711284161
FIN,2003,2.19400310516357
FRA,2003,1.6510945558548
GUF,2003,0.834165394306183
GAB,2003,-0.425413876771927
GMB,2003,-0.419792979955673
GEO,2003,-0.19849793612957
DEU,2003,1.35740518569946
GHA,2003,-0.290672481060028
GRC,2003,0.703846335411072
GRL,2003,..
GRD,2003,0.576729536056519
GUM,2003,..
GTM,2003,-0.570908546447754
GIN,2003,-0.768268346786499
GNB,2003,-1.18989634513855
GUY,2003,-0.0229330193251371
HTI,2003,-1.48065805435181
HND,2003,-0.761468172073364
HKG,2003,1.59025156497955
HUN,2003,0.827253758907318
ISL,2003,2.03996324539185
IND,2003,-0.143909424543381
IDN,2003,-0.596454501152039
IRN,2003,-0.565392553806305
IRQ,2003,-1.74967467784882
IRL,2003,1.49655044078827
ISR,2003,1.13986682891846
ITA,2003,0.743869483470917
