Country Code,Year,Governance2
DZA,1998,-1.87890470027924
ASM,1998,..
AND,1998,1.18287515640259
AGO,1998,-2.31805849075317
AIA,1998,..
ATG,1998,0.728511989116669
ARG,1998,-0.134649589657784
ARM,1998,-0.662787318229675
ABW,1998,..
AUS,1998,1.06650125980377
AUT,1998,1.11060059070587
AZE,1998,-0.702288448810577
BHS,1998,1.08732557296753
BHR,1998,-0.162360101938248
BGD,1998,-0.37074676156044
BRB,1998,1.08426582813263
BLR,1998,0.109475560486317
BEL,1998,1.02412986755371
BLZ,1998,0.596629977226257
BEN,1998,0.742279052734375
BMU,1998,0.728511989116669
BTN,1998,0.539632081985474
BOL,1998,-0.241092368960381
BIH,1998,-0.586415469646454
BWA,1998,0.955491304397583
BRA,1998,-0.339505791664124
BRN,1998,1.11163866519928
BGR,1998,0.575025260448456
BFA,1998,-0.112211242318153
BDI,1998,-2.29753232002258
CPV,1998,1.11396324634552
KHM,1998,-1.26492917537689
CMR,1998,-0.784960150718689
CAN,1998,0.950881242752075
CYM,1998,0.728511989116669
CAF,1998,-1.14174938201904
TCD,1998,-1.30643367767334
CHL,1998,0.0332812815904617
CHN,1998,-0.394105225801468
COL,1998,-1.79392170906067
COM,1998,0.564976453781128
COD,1998,-2.84785175323486
COG,1998,-1.50108397006989
COK,1998,..
CRI,1998,0.90372896194458
CIV,1998,-0.203814625740051
HRV,1998,0.0678859651088715
CUB,1998,0.00787538941949606
CYP,1998,0.222172737121582
CZE,1998,0.899568974971771
DNK,1998,1.43196630477905
DJI,1998,-0.964446723461151
DMA,1998,0.728511989116669
DOM,1998,-0.416316986083984
ECU,1998,-0.162388324737549
EGY,1998,-0.0207697190344334
SLV,1998,0.0906790643930435
GNQ,1998,-0.0805978253483772
ERI,1998,-0.970755875110626
EST,1998,0.657050669193268
SWZ,1998,-0.00500163901597261
ETH,1998,-0.632266759872437
FJI,1998,0.856274604797363
FIN,1998,1.47338783740997
FRA,1998,0.698888778686523
GUF,1998,0.0469674617052078
GAB,1998,0.32502093911171
GMB,1998,0.675648868083954
GEO,1998,-1.63890290260315
DEU,1998,1.24214780330658
GHA,1998,-0.136477410793304
GRC,1998,0.771396815776825
GRL,1998,..
GRD,1998,0.954443454742432
GUM,1998,..
GTM,1998,-0.669719815254211
GIN,1998,-0.586954712867737
GNB,1998,-1.86076724529266
GUY,1998,0.123369120061398
HTI,1998,-0.942441284656525
HND,1998,0.0296584647148848
HKG,1998,0.701060175895691
HUN,1998,1.21940362453461
ISL,1998,1.37710535526276
IND,1998,-1.20082128047943
IDN,1998,-1.73167061805725
IRN,1998,-0.693391084671021
IRQ,1998,-1.53380000591278
IRL,1998,1.51291000843048
ISR,1998,-1.12271451950073
ITA,1998,1.192702293396
JAM,1998,0.083308145403862
JPN,1998,1.24767482280731
JEY,1998,..
JOR,1998,0.0752126201987267
KAZ,1998,0.194383829832077
KEN,1998,-0.907693862915039
KIR,1998,..
PRK,1998,-0.419251918792725
KOR,1998,0.513872742652893
XKX,1998,..
KWT,1998,0.455113381147385
KGZ,1998,-0.166477471590042
LAO,1998,-0.191821798682213
LVA,1998,0.0337703004479408
LBN,1998,-0.752315282821655
LSO,1998,-0.118997246026993
LBR,1998,-1.75555086135864
LBY,1998,-0.809740364551544
LIE,1998,1.18287515640259
LTU,1998,0.429658591747284
LUX,1998,1.38531887531281
MAC,1998,0.274148970842361
MDG,1998,0.19696219265461
MWI,1998,-0.0699411630630493
MYS,1998,-0.0381234660744667
MDV,1998,1.11591935157776
MLI,1998,0.426935762166977
MLT,1998,1.42638552188873
MHL,1998,..
MTQ,1998,0.274148970842361
MRT,1998,0.352811932563782
MUS,1998,0.967956066131592
MEX,1998,-0.423062264919281
FSM,1998,..
MDA,1998,0.389240354299545
MCO,1998,..
MNG,1998,0.352688670158386
MNE,1998,..
MAR,1998,0.307698369026184
MOZ,1998,0.111920341849327
MMR,1998,-1.48598551750183
NAM,1998,0.50556892156601
NRU,1998,..
NPL,1998,-0.730146408081055
NLD,1998,1.59480345249176
ANT,1998,..
NZL,1998,1.31633019447327
NIC,1998,-0.492162376642227
NER,1998,-0.315587520599365
NGA,1998,-0.588243722915649
NIU,1998,..
MKD,1998,-0.712693691253662
NOR,1998,1.43966126441956
OMN,1998,0.854953348636627
PAK,1998,-1.12412047386169
PLW,1998,..
PAN,1998,0.370574235916138
PNG,1998,-0.106866508722305
PRY,1998,-0.746503591537476
PER,1998,-0.52083957195282
PHL,1998,-0.257059156894684
POL,1998,0.838597416877747
PRT,1998,1.36909055709839
PRI,1998,0.274148970842361
QAT,1998,1.0588550567627
REU,1998,..
ROU,1998,0.50010222196579
RUS,1998,-1.08974099159241
RWA,1998,-2.03788757324219
WSM,1998,1.34391057491302
SMR,1998,..
STP,1998,1.08426582813263
SAU,1998,0.110229097306728
SEN,1998,-0.988236308097839
SRB,1998,-2.14244866371155
SYC,1998,1.08426582813263
SLE,1998,-2.17320108413696
SGP,1998,0.930101573467255
SVK,1998,1.18025457859039
SVN,1998,1.24313056468964
SLB,1998,1.11396324634552
SOM,1998,-2.14295434951782
ZAF,1998,-0.546053230762482
SSD,1998,..
ESP,1998,0.132018834352493
LKA,1998,-1.48284018039703
KNA,1998,..
LCA,1998,0.3500617146492
VCT,1998,1.11396324634552
SDN,1998,-2.25996828079224
SUR,1998,0.599269092082977
SWE,1998,1.39918959140778
CHE,1998,1.43966126441956
SYR,1998,-0.0441065803170204
TWN,1998,0.957362711429596
TJK,1998,-1.84154975414276
TZA,1998,-0.408068776130676
THA,1998,0.638839483261108
TLS,1998,..
TGO,1998,-0.615864932537079
TON,1998,..
TTO,1998,0.412275731563568
TUN,1998,0.263467073440552
TUR,1998,-1.23111176490784
TKM,1998,0.197645246982574
TUV,1998,..
UGA,1998,-1.1040164232254
UKR,1998,-0.120933815836906
ARE,1998,0.871309280395508
GBR,1998,0.930068552494049
USA,1998,0.879612982273102
URY,1998,0.765376150608063
UZB,1998,-0.683049440383911
VUT,1998,1.11396324634552
VEN,1998,-0.537716507911682
VNM,1998,0.319004893302917
VIR,1998,..
PSE,1998,-1.3539137840271
YEM,1998,-1.19284749031067
ZMB,1998,0.21886819601059
ZWE,1998,-0.740443408489227
AFG,2000,-2.43896889686584
ALB,2000,-0.539989590644836
DZA,2000,-1.43257737159729
ASM,2000,..
AND,2000,1.16698145866394
AGO,2000,-2.03817391395569
AIA,2000,..
ATG,2000,0.713235020637512
ARG,2000,0.0958238765597343
ARM,2000,-0.68286794424057
ABW,2000,..
AUS,2000,1.33396470546722
AUT,2000,0.822056412696838
AZE,2000,-0.829794764518738
BHS,2000,1.2795318365097
BHR,2000,0.0562669634819031
BGD,2000,-0.726261258125305
BRB,2000,1.15119981765747
BLR,2000,0.139502242207527
BEL,2000,1.12981116771698
BLZ,2000,0.184220716357231
BEN,2000,0.799652576446533
BMU,2000,0.713235020637512
BTN,2000,0.491936683654785
BOL,2000,-0.23706117272377
BIH,2000,-0.52839332818985
BWA,2000,1.07435250282288
BRA,2000,0.18410162627697
BRN,2000,1.30202329158783
BGR,2000,0.377964615821838
BFA,2000,0.059820331633091
BDI,2000,-2.01407074928284
CPV,2000,1.22359979152679
KHM,2000,-0.776030659675598
CMR,2000,-0.564015805721283
CAN,2000,1.16752684116364
CYM,2000,0.713235020637512
CAF,2000,-1.12044250965118
TCD,2000,-1.13475406169891
CHL,2000,0.485464155673981
CHN,2000,-0.20991687476635
COL,2000,-1.60896074771881
COM,2000,0.022758649662137
COD,2000,-2.47423815727234
COG,2000,-0.922982037067413
COK,2000,..
CRI,2000,0.868542313575745
CIV,2000,-1.24080407619476
HRV,2000,0.28022488951683
CUB,2000,0.248432531952858
CYP,2000,0.51749986410141
CZE,2000,0.332739621400833
DNK,2000,1.5010689496994
DJI,2000,-0.241125971078873
DMA,2000,0.486361712217331
DOM,2000,0.0129473777487874
ECU,2000,-0.572284936904907
EGY,2000,0.0497975237667561
SLV,2000,0.329205334186554
GNQ,2000,-0.0350389443337917
ERI,2000,-0.768895208835602
EST,2000,0.902080297470093
SWZ,2000,0.0375185273587704
ETH,2000,-0.946032106876373
FJI,2000,0.301403164863586
FIN,2000,1.72011208534241
FRA,2000,0.785089075565338
GUF,2000,0.0326152145862579
GAB,2000,0.640210628509521
GMB,2000,0.533818602561951
GEO,2000,-0.812726557254791
DEU,2000,1.41133570671082
GHA,2000,-0.35938173532486
GRC,2000,0.808356404304504
GRL,2000,..
GRD,2000,1.01925766468048
GUM,2000,..
GTM,2000,-0.768333911895752
GIN,2000,-1.90759003162384
GNB,2000,-0.349449872970581
GUY,2000,-0.48681977391243
HTI,2000,-0.628624498844147
HND,2000,-0.0785963833332062
HKG,2000,0.935157179832458
HUN,2000,0.918442904949188
ISL,2000,1.57533061504364
IND,2000,-1.00120759010315
IDN,2000,-1.99520063400269
IRN,2000,-0.727548360824585
IRQ,2000,-1.73264276981354
IRL,2000,1.58410012722015
ISR,2000,-1.04199123382568
ITA,2000,0.916669428348541
JAM,2000,0.186396479606628
JPN,2000,1.19755268096924
JEY,2000,..
JOR,2000,0.000209700621780939
KAZ,2000,0.0900903418660164
KEN,2000,-1.06835269927979
KIR,2000,..
PRK,2000,-0.0151580581441522
KOR,2000,0.398045033216476
XKX,2000,..
KWT,2000,0.752232670783997
KGZ,2000,-0.182534769177437
LAO,2000,-0.577913403511047
LVA,2000,0.419434159994125
LBN,2000,-0.439044535160065
LSO,2000,0.0961097478866577
LBR,2000,-1.95288050174713
LBY,2000,-0.294286817312241
LIE,2000,1.16698145866394
LTU,2000,0.428785473108292
LUX,2000,1.60547471046448
MAC,2000,0.486361712217331
MDG,2000,0.162798807024956
MWI,2000,-0.325264573097229
MYS,2000,0.0926911979913712
MDV,2000,1.18071973323822
MLI,2000,0.240109741687775
MLT,2000,1.58620870113373
MHL,2000,..
MTQ,2000,0.486361712217331
MRT,2000,0.345234483480453
MUS,2000,0.754748404026031
MEX,2000,-0.200209870934486
FSM,2000,..
MDA,2000,-0.428261280059814
MCO,2000,..
MNG,2000,0.821868121623993
MNE,2000,..
MAR,2000,-0.065564900636673
MOZ,2000,-0.125803381204605
MMR,2000,-1.67352259159088
NAM,2000,-0.250100612640381
NRU,2000,..
NPL,2000,-1.16382563114166
NLD,2000,1.75868117809296
ANT,2000,..
NZL,2000,1.36238181591034
NIC,2000,-0.066172294318676
NER,2000,0.124968029558659
NGA,2000,-1.45532631874084
NIU,2000,..
MKD,2000,-0.614017069339752
NOR,2000,1.533282995224
OMN,2000,1.12142467498779
PAK,2000,-1.10480463504791
PLW,2000,..
PAN,2000,0.251223832368851
PNG,2000,-0.207235515117645
PRY,2000,-0.970572590827942
PER,2000,-0.987529456615448
PHL,2000,-1.39048433303833
POL,2000,0.309305250644684
PRT,2000,1.39476406574249
PRI,2000,0.259488463401794
QAT,2000,1.15730142593384
REU,2000,..
ROU,2000,-0.379039525985718
RUS,2000,-1.39924204349518
RWA,2000,-1.69159471988678
WSM,2000,1.28314232826233
SMR,2000,..
STP,2000,1.15119981765747
SAU,2000,0.227821603417397
SEN,2000,-0.58789050579071
SRB,2000,-1.64359843730927
SYC,2000,1.28314232826233
SLE,2000,-1.86868572235107
SGP,2000,1.14111149311066
SVK,2000,0.663586676120758
SVN,2000,0.886789321899414
SLB,2000,-0.732952654361725
SOM,2000,-1.94878721237183
ZAF,2000,-0.227864950895309
SSD,2000,..
ESP,2000,0.459468245506287
LKA,2000,-1.90411269664764
KNA,2000,..
LCA,2000,1.22359979152679
VCT,2000,1.22359979152679
SDN,2000,-2.24417304992676
SUR,2000,0.212451234459877
SWE,2000,1.39177203178406
CHE,2000,1.57881200313568
SYR,2000,-0.180450946092606
TWN,2000,0.537106692790985
TJK,2000,-1.64776349067688
TZA,2000,-0.701925754547119
THA,2000,0.454958707094193
TLS,2000,0.440978795289993
TGO,2000,-0.290849715471268
TON,2000,..
TTO,2000,0.153456091880798
TUN,2000,0.321114897727966
TUR,2000,-0.80017364025116
TKM,2000,0.0084470622241497
TUV,2000,..
UGA,2000,-1.24837958812714
UKR,2000,-0.409486442804337
ARE,2000,0.975434422492981
GBR,2000,1.03310573101044
USA,2000,1.08280909061432
URY,2000,0.929349541664124
UZB,2000,-1.30195045471191
VUT,2000,1.22359979152679
VEN,2000,-0.758916974067688
VNM,2000,0.408773571252823
VIR,2000,..
PSE,2000,-1.57441258430481
YEM,2000,-1.14544129371643
ZMB,2000,0.0357203297317028
ZWE,2000,-1.31881785392761
AFG,2002,-2.03503370285034
ALB,2002,-0.297719180583954
DZA,2002,-1.63456511497498
ASM,2002,..
AND,2002,1.28276693820953
AGO,2002,-1.5761798620224
AIA,2002,..
ATG,2002,0.792559921741486
ARG,2002,-0.776545405387878
ARM,2002,-0.255784124135971
ABW,2002,..
AUS,2002,1.18941462039948
AUT,2002,1.35895538330078
AZE,2002,-1.18536496162415
BHS,2002,0.955541908740997
BHR,2002,0.290830373764038
BGD,2002,-1.03259038925171
BRB,2002,1.09719908237457
BLR,2002,0.302805960178375
BEL,2002,1.26080238819122
BLZ,2002,0.417992562055588
BEN,2002,0.82151585817337
BMU,2002,0.792559921741486
BTN,2002,0.693675577640533
BOL,2002,-0.286515563726425
BIH,2002,-0.163837283849716
BWA,2002,0.87326443195343
BRA,2002,0.327800273895264
BRN,2002,1.15553212165833
BGR,2002,0.467512369155884
BFA,2002,-0.306921243667603
BDI,2002,-2.28477239608765
CPV,2002,0.729621529579163
KHM,2002,-0.72216534614563
CMR,2002,-0.677264809608459
CAN,2002,1.21803176403046
CYM,2002,0.792559921741486
CAF,2002,-1.73340618610382
TCD,2002,-1.55961883068085
CHL,2002,1.08879637718201
CHN,2002,-0.327627182006836
COL,2002,-1.95671439170837
COM,2002,0.40204930305481
COD,2002,-1.97592794895172
COG,2002,-1.58716797828674
COK,2002,..
CRI,2002,1.06869447231293
CIV,2002,-1.91973388195038
HRV,2002,0.628807723522186
CUB,2002,0.263644099235535
CYP,2002,0.199420601129532
CZE,2002,1.04410064220428
DNK,2002,1.5242440700531
DJI,2002,-0.313102960586548
DMA,2002,0.547456383705139
DOM,2002,0.118558995425701
ECU,2002,-0.759720921516418
EGY,2002,-0.414172112941742
SLV,2002,0.293994128704071
GNQ,2002,-0.514396369457245
ERI,2002,-0.267155766487122
EST,2002,0.927854418754578
SWZ,2002,0.126366227865219
ETH,2002,-1.22584557533264
FJI,2002,0.473941057920456
FIN,2002,1.7531840801239
FRA,2002,0.924183249473572
GUF,2002,0.30235281586647
GAB,2002,0.410248696804047
GMB,2002,0.826159775257111
GEO,2002,-1.19204139709473
DEU,2002,1.09601747989655
GHA,2002,-0.15993432700634
GRC,2002,0.872591853141785
GRL,2002,..
GRD,2002,0.92341160774231
GUM,2002,..
GTM,2002,-0.834293127059937
GIN,2002,-1.42116582393646
GNB,2002,-0.726157307624817
GUY,2002,-0.561520338058472
HTI,2002,-1.25585794448853
HND,2002,-0.252441436052322
HKG,2002,0.908920228481293
HUN,2002,1.26067221164703
ISL,2002,1.62029254436493
IND,2002,-1.21066498756409
IDN,2002,-1.58324420452118
IRN,2002,-0.773440599441528
IRQ,2002,-1.60128676891327
IRL,2002,1.50421679019928
ISR,2002,-1.46213829517365
ITA,2002,0.838429808616638
JAM,2002,-0.208229526877403
JPN,2002,1.17602252960205
JEY,2002,..
JOR,2002,-0.456774443387985
KAZ,2002,0.358549177646637
KEN,2002,-1.18801403045654
KIR,2002,..
PRK,2002,0.18799877166748
KOR,2002,0.24177360534668
XKX,2002,..
KWT,2002,-0.146744310855865
KGZ,2002,-0.614730596542358
LAO,2002,-0.103369668126106
LVA,2002,0.94435715675354
LBN,2002,-0.35481521487236
LSO,2002,-0.0474211908876896
LBR,2002,-2.18961954116821
LBY,2002,-0.0953808054327965
LIE,2002,1.28276693820953
LTU,2002,0.893210649490356
LUX,2002,1.63791656494141
MAC,2002,0.547456383705139
MDG,2002,-0.22530834376812
MWI,2002,0.00812013912945986
MYS,2002,0.539594113826752
MDV,2002,1.07719624042511
MLI,2002,0.410831212997437
MLT,2002,1.59826338291168
MHL,2002,..
MTQ,2002,0.547456383705139
MRT,2002,0.382046699523926
MUS,2002,1.11665415763855
MEX,2002,-0.0583082623779774
FSM,2002,..
MDA,2002,-0.156634762883186
MCO,2002,..
MNG,2002,1.17097854614258
MNE,2002,..
MAR,2002,-0.261418521404266
MOZ,2002,0.188492238521576
MMR,2002,-1.40995764732361
NAM,2002,0.14875116944313
NRU,2002,..
NPL,2002,-1.71746289730072
NLD,2002,1.30267989635468
ANT,2002,..
NZL,2002,1.32036375999451
NIC,2002,-0.0931836739182472
NER,2002,-0.12955479323864
NGA,2002,-1.62632930278778
NIU,2002,..
MKD,2002,-1.0382194519043
NOR,2002,1.60834610462189
OMN,2002,0.928577423095703
PAK,2002,-1.63767862319946
PLW,2002,..
PAN,2002,0.345927983522415
PNG,2002,-0.550169944763184
PRY,2002,-1.21135127544403
PER,2002,-0.969909846782684
PHL,2002,-0.858753323554993
POL,2002,0.743997812271118
PRT,2002,1.4370481967926
PRI,2002,0.30235281586647
QAT,2002,0.831208944320679
REU,2002,..
ROU,2002,0.464840322732925
RUS,2002,-0.724512279033661
RWA,2002,-1.6515132188797
WSM,2002,1.09719908237457
SMR,2002,..
STP,2002,0.555834174156189
SAU,2002,0.00242432416416705
SEN,2002,-0.273943573236465
SRB,2002,-0.512546002864838
SYC,2002,0.903408944606781
SLE,2002,-0.691395998001099
SGP,2002,1.2535662651062
SVK,2002,0.940030038356781
SVN,2002,1.30383324623108
SLB,2002,-0.43754518032074
SOM,2002,-2.36895203590393
ZAF,2002,-0.254789859056473
SSD,2002,..
ESP,2002,0.438226073980331
LKA,2002,-0.777628898620605
KNA,2002,..
LCA,2002,0.36293163895607
VCT,2002,0.36293163895607
SDN,2002,-1.846431016922
SUR,2002,0.492683351039886
SWE,2002,1.47525751590729
CHE,2002,1.54236817359924
SYR,2002,0.277536004781723
TWN,2002,0.69852614402771
TJK,2002,-0.982307970523834
TZA,2002,-0.253289312124252
THA,2002,0.506276667118073
TLS,2002,-0.486890375614166
TGO,2002,0.0573869608342648
TON,2002,..
TTO,2002,-0.0942921563982964
TUN,2002,0.154225796461105
TUR,2002,-0.803475081920624
TKM,2002,0.0704177469015121
TUV,2002,..
UGA,2002,-1.41743767261505
UKR,2002,-0.293485134840012
ARE,2002,0.937275111675262
GBR,2002,0.672591328620911
USA,2002,0.285476922988892
URY,2002,0.838327348232269
UZB,2002,-1.0568835735321
VUT,2002,1.16340851783752
VEN,2002,-1.31789720058441
VNM,2002,0.353681147098541
VIR,2002,..
PSE,2002,-1.74340748786926
YEM,2002,-1.30688047409058
ZMB,2002,-0.274405479431152
ZWE,2002,-1.51587021350861
AFG,2003,-2.19837236404419
ALB,2003,-0.309780240058899
DZA,2003,-1.75440907478333
ASM,2003,..
AND,2003,1.46513116359711
AGO,2003,-1.0073858499527
AIA,2003,..
ATG,2003,0.865690112113953
ARG,2003,-0.359838128089905
ARM,2003,0.236966237425804
ABW,2003,..
AUS,2003,0.878117203712463
AUT,2003,0.962002456188202
AZE,2003,-0.948100388050079
BHS,2003,0.826347827911377
BHR,2003,0.483918994665146
BGD,2003,-1.1155811548233
BRB,2003,0.918948590755463
BLR,2003,0.693029940128326
BEL,2003,0.85823780298233
BLZ,2003,0.486082047224045
BEN,2003,0.679285824298859
BMU,2003,0.851720035076141
BTN,2003,0.918948590755463
BOL,2003,-0.83488517999649
BIH,2003,-0.405683517456055
BWA,2003,1.10493755340576
BRA,2003,0.00421393429860473
BRN,2003,1.14442586898804
BGR,2003,0.173525497317314
BFA,2003,0.0671200677752495
BDI,2003,-2.24483132362366
CPV,2003,0.918948590755463
KHM,2003,-0.652008533477783
CMR,2003,-0.429470658302307
CAN,2003,1.05307674407959
CYM,2003,0.851720035076141
CAF,2003,-1.53887343406677
TCD,2003,-1.37243020534515
CHL,2003,0.761611938476562
CHN,2003,-0.56535792350769
COL,2003,-2.37602686882019
COM,2003,-0.673140525817871
COD,2003,-2.02786993980408
COG,2003,-1.17022037506104
COK,2003,..
CRI,2003,0.595756590366364
CIV,2003,-1.80326271057129
HRV,2003,0.558495879173279
CUB,2003,0.316652774810791
CYP,2003,0.532275915145874
CZE,2003,0.887058138847351
DNK,2003,1.20381569862366
DJI,2003,-0.91280323266983
DMA,2003,0.672486364841461
DOM,2003,-0.419894456863403
ECU,2003,-0.961056590080261
EGY,2003,-0.640924513339996
SLV,2003,-0.180753871798515
GNQ,2003,0.114630743861198
ERI,2003,-0.719599485397339
EST,2003,0.894786238670349
SWZ,2003,0.0662459284067154
ETH,2003,-1.40960443019867
FJI,2003,0.452653437852859
FIN,2003,1.6870174407959
FRA,2003,0.179551064968109
GUF,2003,0.313361704349518
GAB,2003,0.29903855919838
GMB,2003,0.322430104017258
GEO,2003,-1.29921066761017
DEU,2003,0.577859222888947
GHA,2003,0.0291865784674883
GRC,2003,0.477636367082596
GRL,2003,..
GRD,2003,0.885519981384277
GUM,2003,..
GTM,2003,-0.774796605110168
GIN,2003,-0.78889536857605
GNB,2003,-0.494184494018555
GUY,2003,-0.436319321393967
HTI,2003,-1.31542313098907
HND,2003,-0.379858076572418
HKG,2003,0.947880446910858
HUN,2003,1.13186395168304
ISL,2003,1.51723217964172
IND,2003,-1.50999701023102
IDN,2003,-2.09539484977722
IRN,2003,-0.779733180999756
